Order Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
2017-07-09,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,5,9.8685
2017-07-09,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,3,5.4432
2017-07-09,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.896,3,1.6524
2017-07-09,Standard Class,Consumer,United States,Milwaukee,Wisconsin,Central,Technology,Accessories,13.48,1,1.8872
2017-07-09,First Class,Consumer,United States,Draper,Utah,West,Furniture,Furnishings,25.16,2,10.5672
2017-07-09,First Class,Consumer,United States,Draper,Utah,West,Technology,Phones,126.56,4,47.46
2017-07-09,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,19.76,4,8.2992
2017-07-09,Same Day,Consumer,United States,Saint Charles,Missouri,Central,Technology,Accessories,113.52,4,46.5432
2017-07-09,Same Day,Consumer,United States,Saint Charles,Missouri,Central,Furniture,Furnishings,135.3,5,37.884
2017-07-09,Standard Class,Consumer,United States,Modesto,California,West,Furniture,Chairs,161.568,2,-28.2744
2017-07-09,Standard Class,Corporate,United States,Nashville,Tennessee,South,Office Supplies,Appliances,81.568,2,7.1372
2017-07-09,First Class,Consumer,United States,Edmonds,Washington,West,Furniture,Furnishings,80.96,4,34.8128
2017-07-09,First Class,Consumer,United States,Edmonds,Washington,West,Technology,Phones,455.712,2,34.1784
2017-07-09,First Class,Consumer,United States,Edmonds,Washington,West,Office Supplies,Art,25.98,1,7.2744
2017-07-09,First Class,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Paper,16.9,5,7.774
2017-07-09,First Class,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Paper,39.96,2,18.7812
2017-07-10,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,307.666,2,-14.4784
2017-07-10,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,1115.91,9,200.8638
2017-07-10,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,128.744,7,-28.9674
2017-07-10,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,79.92,10,26.973
2017-07-10,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Storage,580.672,4,65.3256
2017-07-10,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Fasteners,18.936,3,5.9175
2017-07-10,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Technology,Phones,222.384,2,16.6788
2017-07-10,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Office Supplies,Binders,50.454,6,-33.636
2017-07-10,Standard Class,Home Office,United States,Charlotte,North Carolina,South,Furniture,Tables,154.764,3,-36.1116
2017-07-10,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,4.24,5,-6.36
2017-07-10,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Storage,85.52,2,22.2352
2017-07-11,Second Class,Home Office,United States,Brentwood,California,West,Technology,Accessories,59.97,3,13.7931
2017-07-11,Second Class,Home Office,United States,Brentwood,California,West,Technology,Phones,761.544,7,66.6351
2017-07-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,359.97,5,-71.994
2017-07-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,350.352,4,-140.1408
2017-07-11,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,21.792,4,7.6272
2017-07-11,Standard Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,439.8,4,145.134
2017-07-11,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Appliances,100.94,7,33.3102
2017-07-11,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,7.88,4,2.5216
2017-07-11,Second Class,Corporate,United States,Clinton,Maryland,East,Furniture,Chairs,272.97,3,43.6752
2017-07-11,Same Day,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Binders,38.16,9,19.08
2017-07-12,First Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,374.376,3,46.797
2017-07-12,Standard Class,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Fasteners,3.552,3,1.2432
2017-07-12,Standard Class,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Paper,15.552,3,5.4432
2017-07-12,First Class,Consumer,United States,Toledo,Ohio,East,Technology,Accessories,127.984,2,25.5968
2017-07-12,Standard Class,Consumer,United States,Richmond,Virginia,South,Furniture,Furnishings,82.38,6,25.5378
2017-07-12,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,1889.99,5,-2929.4845
2017-07-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Appliances,320.64,4,89.7792
2017-07-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Technology,Accessories,52,4,23.4
2017-07-12,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,50.04,6,25.02
2017-08-01,First Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,892.98,2,80.3682
2017-08-03,First Class,Corporate,United States,Columbus,Georgia,South,Office Supplies,Appliances,647.84,8,168.4384
2017-08-03,First Class,Corporate,United States,Columbus,Georgia,South,Office Supplies,Labels,20.7,2,9.936
2017-08-03,Standard Class,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,171.2,5,64.2
2017-08-03,Standard Class,Consumer,United States,Anaheim,California,West,Office Supplies,Art,3.36,2,0.8736
2017-08-04,Standard Class,Corporate,United States,Roswell,Georgia,South,Furniture,Furnishings,56.28,6,15.7584
2017-08-04,Standard Class,Corporate,United States,Roswell,Georgia,South,Office Supplies,Binders,2690.97,3,1264.7559
2017-08-04,Standard Class,Home Office,United States,Plainfield,New Jersey,East,Office Supplies,Storage,2591.56,4,621.9744
2017-08-04,Standard Class,Home Office,United States,Plainfield,New Jersey,East,Office Supplies,Appliances,41.95,5,10.4875
2017-08-04,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,244.55,5,114.9385
2017-08-04,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,195.76,4,97.88
2017-08-04,Standard Class,Corporate,United States,Oak Park,Michigan,Central,Furniture,Furnishings,273.96,2,71.2296
2017-08-04,Standard Class,Corporate,United States,Oak Park,Michigan,Central,Furniture,Furnishings,306.9,3,79.794
2017-08-05,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,47.992,2,-2.0568
2017-08-05,Standard Class,Home Office,United States,Los Angeles,California,West,Technology,Copiers,3359.952,6,1049.985
2017-08-05,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,128.058,3,-23.7822
2017-08-05,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,81.08,4,22.7024
2017-08-05,Second Class,Corporate,United States,Mansfield,Texas,Central,Office Supplies,Paper,41.472,8,14.5152
2017-08-06,Standard Class,Corporate,United States,Pasadena,Texas,Central,Office Supplies,Appliances,1.624,2,-4.466
2017-08-06,Second Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Supplies,23.76,3,2.079
2017-08-06,Second Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,85.056,3,28.7064
2017-08-06,Second Class,Corporate,United States,Dallas,Texas,Central,Technology,Phones,381.576,3,28.6182
2017-08-06,Standard Class,Consumer,United States,Norwich,Connecticut,East,Office Supplies,Binders,10.36,2,5.0764
2017-08-06,Standard Class,Consumer,United States,Skokie,Illinois,Central,Office Supplies,Binders,12.176,4,-18.8728
2017-08-06,First Class,Home Office,United States,Los Angeles,California,West,Furniture,Bookcases,1497.666,2,140.9568
2017-08-06,First Class,Home Office,United States,Los Angeles,California,West,Technology,Phones,17.52,2,-3.504
2017-08-06,Standard Class,Consumer,United States,Glendale,Arizona,West,Technology,Accessories,89.544,7,12.3123
2017-08-06,Standard Class,Consumer,United States,Glendale,Arizona,West,Office Supplies,Storage,35.168,2,-8.3524
2017-08-06,Standard Class,Consumer,United States,Glendale,Arizona,West,Office Supplies,Binders,72.588,2,-48.392
2017-08-07,Standard Class,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,Art,7.56,3,3.0996
2017-08-07,Standard Class,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,Paper,24.56,2,11.5432
2017-08-07,Standard Class,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,Art,12.96,2,4.1472
2017-08-07,First Class,Home Office,United States,Pico Rivera,California,West,Furniture,Furnishings,145.9,5,62.737
2017-08-07,Standard Class,Consumer,United States,Kent,Washington,West,Furniture,Furnishings,198.46,2,99.23
2017-08-07,Standard Class,Consumer,United States,Kent,Washington,West,Office Supplies,Labels,786.48,8,385.3752
2017-08-07,Standard Class,Consumer,United States,Kent,Washington,West,Office Supplies,Binders,23.168,2,7.8192
2017-08-07,Standard Class,Consumer,United States,Kent,Washington,West,Technology,Accessories,50,2,10.5
2017-08-07,First Class,Consumer,United States,San Mateo,California,West,Office Supplies,Labels,75.18,6,35.3346
2017-08-07,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,15.84,3,4.9104
2017-08-07,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Binders,86.376,3,30.2316
2017-08-07,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,18.24,3,6.2016
2017-08-07,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,13.12,4,4.3296
2017-08-07,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,83.92,4,5.8744
2017-08-07,Standard Class,Corporate,United States,Newark,Delaware,East,Technology,Accessories,141.9,5,58.179
2017-08-07,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,39.98,2,9.1954
2017-08-07,Standard Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Art,28.91,7,8.673
2017-08-07,Standard Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Art,174.95,5,45.487
2017-08-07,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Paper,52.76,2,24.2696
2017-08-09,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,765.625,7,-566.5625
2017-08-09,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,258.528,2,-47.3968
2017-08-09,Standard Class,Corporate,United States,Dublin,Ohio,East,Technology,Accessories,9.096,1,1.7055
2017-08-09,Second Class,Corporate,United States,Marion,Ohio,East,Technology,Accessories,116.832,4,33.5892
2017-08-09,Second Class,Corporate,United States,Houston,Texas,Central,Technology,Accessories,85.2,6,20.235
2017-08-09,First Class,Corporate,United States,Arlington,Texas,Central,Office Supplies,Binders,42.616,7,-68.1856
2017-08-09,First Class,Corporate,United States,Arlington,Texas,Central,Technology,Copiers,319.984,2,107.9946
2017-08-09,First Class,Corporate,United States,Arlington,Texas,Central,Office Supplies,Fasteners,45.92,5,15.498
2017-08-09,First Class,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,21.184,2,-11.6512
2017-08-09,First Class,Corporate,United States,Arlington,Texas,Central,Office Supplies,Paper,20.736,4,7.2576
2017-08-09,First Class,Corporate,United States,Arlington,Texas,Central,Furniture,Chairs,213.43,5,-39.637
2017-08-09,First Class,Home Office,United States,Hialeah,Florida,South,Office Supplies,Storage,61.68,5,5.397
2017-08-09,First Class,Home Office,United States,Hialeah,Florida,South,Technology,Phones,158.376,3,13.8579
2017-08-09,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,65.12,4,16.9312
2017-08-10,Standard Class,Corporate,United States,San Diego,California,West,Technology,Phones,103.192,1,11.6091
2017-08-10,Standard Class,Corporate,United States,San Diego,California,West,Technology,Accessories,36,2,6.48
2017-08-10,Standard Class,Corporate,United States,San Diego,California,West,Technology,Accessories,239.96,4,115.1808
2017-08-10,Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Storage,40.68,2,0.4068
2017-08-10,First Class,Corporate,United States,Cranston,Rhode Island,East,Office Supplies,Storage,42.76,1,11.1176
2017-08-10,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,145.764,2,3.2392
2017-08-11,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,109.9,5,32.97
2017-08-11,Standard Class,Corporate,United States,Baltimore,Maryland,East,Furniture,Furnishings,274.2,10,112.422
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,179.95,5,37.7895
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Technology,Copiers,1199.976,3,434.9913
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,27.15,5,13.3035
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Tables,1004.024,7,-112.9527
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,9.68,1,4.6464
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,28.35,9,13.608
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,55.98,1,27.4302
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,1336.829,13,31.4548
2017-08-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,113.568,2,-18.4548
2017-08-12,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,109.48,2,33.9388
2017-08-12,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,272.94,3,0
2017-08-12,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,19.44,3,9.3312
2017-08-12,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,31.92,4,8.2992
2017-08-12,First Class,Consumer,United States,Inglewood,California,West,Office Supplies,Storage,29.79,3,8.6391
2017-08-12,First Class,Consumer,United States,Inglewood,California,West,Furniture,Furnishings,128.9,2,15.468
2017-08-12,First Class,Consumer,United States,Inglewood,California,West,Office Supplies,Paper,60.12,9,28.8576
2017-08-12,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,69.48,1,20.844
2017-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,87.92,4,40.4432
2017-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,22.424,1,8.409
2017-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,90.48,3,33.93
2017-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,42.76,1,11.1176
2017-08-12,Standard Class,Consumer,United States,Madison,Wisconsin,Central,Technology,Accessories,178.11,3,32.0598
2017-08-12,Standard Class,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Appliances,1089.75,3,305.13
2017-08-12,Standard Class,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Labels,61.06,2,28.0876
2017-08-12,Standard Class,Consumer,United States,Madison,Wisconsin,Central,Furniture,Bookcases,459.92,4,41.3928
2017-08-12,Standard Class,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Paper,27.52,4,12.6592
2017-08-12,Second Class,Home Office,United States,Cranston,Rhode Island,East,Office Supplies,Storage,592.74,6,160.0398
2017-08-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,215.544,4,-58.5048
2017-08-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,13.248,4,3.6432
2017-08-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,83.988,2,-20.997
2017-09-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,274.491,3,-228.7425
2017-09-02,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,252.784,4,-417.0936
2017-09-02,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Accessories,127.984,2,15.998
2017-09-02,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,3.984,2,-2.6892
2017-09-02,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,12.992,2,-32.48
2017-09-02,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,21.12,4,6.5472
2017-09-02,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,354.9,5,17.745
2017-09-03,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Accessories,199.98,2,69.993
2017-09-03,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Copiers,479.984,2,59.998
2017-09-03,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,30.84,5,9.6375
2017-09-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Labels,9.82,2,4.8118
2017-09-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,35.97,3,9.7119
2017-09-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,12.96,2,6.2208
2017-09-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,191.6,4,91.968
2017-09-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Labels,8.64,3,4.2336
2017-09-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Storage,501.81,3,0
2017-09-04,First Class,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Labels,15.12,3,4.914
2017-09-04,First Class,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Binders,17.43,1,-13.363
2017-09-04,First Class,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,251.64,3,88.074
2017-09-04,Second Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,478.24,8,219.9904
2017-09-04,Standard Class,Corporate,United States,York,Pennsylvania,East,Office Supplies,Binders,37.896,4,-29.0536
2017-09-04,Standard Class,Corporate,United States,York,Pennsylvania,East,Office Supplies,Paper,65.584,2,23.7742
2017-09-05,First Class,Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Envelopes,65.232,3,22.0158
2017-09-05,First Class,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Chairs,207,3,25.875
2017-09-05,First Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Binders,147.92,5,46.225
2017-09-05,First Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Storage,104.28,3,26.07
2017-09-05,First Class,Home Office,United States,Seattle,Washington,West,Furniture,Tables,286.85,1,63.107
2017-09-05,First Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Storage,66.96,4,2.6784
2017-09-05,First Class,Home Office,United States,Seattle,Washington,West,Technology,Accessories,199.98,2,87.9912
2017-09-06,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,23.976,3,-14.3856
2017-09-06,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Tables,108.925,1,-71.8905
2017-09-06,Standard Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,36.352,8,11.36
2017-09-06,First Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Storage,720.76,5,54.057
2017-09-06,Standard Class,Consumer,United States,Salem,Virginia,South,Office Supplies,Paper,49.12,4,23.0864
2017-09-07,Standard Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Binders,1.08,2,-0.792
2017-09-07,First Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Art,8.84,5,2.9835
2017-09-07,First Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,58.464,9,-146.16
2017-09-07,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,228.92,5,14.3075
2017-09-07,Standard Class,Home Office,United States,Lafayette,Indiana,Central,Furniture,Furnishings,526.45,5,31.587
2017-09-07,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Paper,274.8,5,134.652
2017-09-07,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,195.64,4,3.9128
2017-09-07,Standard Class,Consumer,United States,Manchester,Connecticut,East,Technology,Phones,257.98,2,74.8142
2017-09-07,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Art,119.04,6,48.8064
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,141.372,2,-48.4704
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.036,2,-2.3276
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.503,1,-3.6024
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.672,1,1.5768
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,95.88,3,28.764
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,17.024,2,1.7024
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,258.696,3,64.674
2017-09-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,1931.958,7,-386.3916
2017-09-09,Standard Class,Corporate,United States,Florence,South Carolina,South,Office Supplies,Storage,628.81,7,12.5762
2017-09-09,Standard Class,Corporate,United States,Florence,South Carolina,South,Office Supplies,Storage,56.45,5,14.677
2017-09-09,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Supplies,8.832,3,-1.9872
2017-09-09,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Paper,177.536,4,62.1376
2017-09-09,Standard Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Storage,258.48,2,-3.231
2017-09-09,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Furnishings,14.136,3,4.2408
2017-09-09,Standard Class,Consumer,United States,Roseville,Michigan,Central,Office Supplies,Envelopes,17.48,2,8.2156
2017-09-09,Standard Class,Consumer,United States,Glendale,Arizona,West,Office Supplies,Paper,6.368,2,2.388
2017-09-09,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,6.56,2,1.9024
2017-09-09,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,243.92,5,-15.245
2017-09-09,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,47.52,9,22.8096
2017-09-09,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,99.87,3,23.9688
2017-09-09,Standard Class,Corporate,United States,Plano,Texas,Central,Office Supplies,Labels,9.856,4,3.4496
2017-09-09,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Art,25.92,5,3.888
2017-09-09,Standard Class,Consumer,United States,Cleveland,Ohio,East,Furniture,Furnishings,66.112,2,-9.0904
2017-09-09,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,159.96,4,51.1872
2017-09-09,Standard Class,Corporate,United States,Portland,Oregon,West,Office Supplies,Paper,31.104,6,11.2752
2017-09-09,Standard Class,Corporate,United States,Portland,Oregon,West,Office Supplies,Appliances,11.176,1,0.8382
2017-09-09,First Class,Consumer,United States,Toledo,Ohio,East,Office Supplies,Labels,17.712,6,5.9778
2017-09-09,First Class,Consumer,United States,Toledo,Ohio,East,Office Supplies,Binders,4.86,3,-3.564
2017-09-09,First Class,Consumer,United States,Toledo,Ohio,East,Office Supplies,Binders,6.258,2,-5.215
2017-09-10,First Class,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Paper,10.816,4,3.5152
2017-09-10,Standard Class,Corporate,United States,Aurora,Illinois,Central,Furniture,Tables,652.45,5,-430.617
2017-09-10,Standard Class,Corporate,United States,Aurora,Illinois,Central,Furniture,Tables,66.645,3,-42.6528
2017-09-10,First Class,Corporate,United States,Lakewood,Ohio,East,Furniture,Furnishings,45.888,4,9.1776
2017-09-10,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,12.816,3,4.3254
2017-09-10,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,314.352,3,-15.7176
2017-09-10,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,18.98,2,8.9206
2017-09-10,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,18.24,6,6.156
2017-09-10,Second Class,Consumer,United States,League City,Texas,Central,Office Supplies,Art,67.144,7,5.8751
2017-09-10,Second Class,Consumer,United States,League City,Texas,Central,Furniture,Chairs,254.058,3,-32.6646
2017-09-10,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,35.2,5,16.544
2017-09-11,Second Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,96.53,7,40.5426
2017-09-11,First Class,Corporate,United States,Sunnyvale,California,West,Furniture,Chairs,215.976,3,-2.6997
2017-09-11,Standard Class,Corporate,United States,Coachella,California,West,Office Supplies,Storage,63.56,2,3.178
2017-09-11,Standard Class,Corporate,United States,Coachella,California,West,Technology,Accessories,99.99,1,43.9956
2017-09-11,Second Class,Corporate,United States,Columbia,Maryland,East,Office Supplies,Binders,9.64,2,4.4344
2017-09-11,Second Class,Corporate,United States,Columbia,Maryland,East,Technology,Accessories,826.62,3,355.4466
2017-09-11,Second Class,Corporate,United States,Columbia,Maryland,East,Office Supplies,Storage,1633.14,9,473.6106
2017-09-11,Second Class,Corporate,United States,Columbia,Maryland,East,Office Supplies,Storage,544.38,3,157.8702
2017-09-11,Standard Class,Consumer,United States,Oceanside,California,West,Furniture,Furnishings,47.12,8,20.7328
2017-09-11,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Chairs,523.392,3,52.3392
2017-09-11,Standard Class,Home Office,United States,Jacksonville,Florida,South,Technology,Accessories,191.976,3,38.3952
2017-09-11,Standard Class,Home Office,United States,Jacksonville,Florida,South,Technology,Phones,499.168,4,31.198
2017-09-12,First Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,1.248,3,-1.9344
2017-09-12,First Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,9.708,3,-5.8248
2017-09-12,First Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Storage,27.24,3,2.724
2017-09-12,Standard Class,Consumer,United States,Whittier,California,West,Technology,Phones,444.768,4,44.4768
2017-09-12,Standard Class,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Storage,37.208,1,-7.4416
2017-09-12,Standard Class,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Envelopes,57.576,3,21.591
2017-09-12,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Chairs,872.94,3,226.9644
2017-09-12,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Binders,41.54,2,19.5238
2017-09-12,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,12.96,2,6.2208
2017-09-12,Standard Class,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,Paper,33.45,5,15.387
2017-09-12,Standard Class,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,Binders,10.4,5,5.096
2017-09-12,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,2.624,1,0.4264
2017-09-12,Second Class,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,104.88,6,41.952
2017-09-12,Second Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,34.7,5,12.492
2017-09-12,Second Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,33.72,4,15.5112
2017-09-12,Second Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,14.94,3,7.0218
2017-09-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,15.984,2,4.995
2017-09-12,Second Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,11.16,2,2.79
